Text ID	English
Text.NPC.Jobstaff.santa.17	É sempre tempo de férias aqui!
Text.NPC.Jobstaff.santa.18	Este é um feriado remunerado constante!
Text.NPC.Jobstaff.santa.19	Você pode instalar uma chaminé?
Text.NPC.Jobstaff.santa.20	Ajude a espalhar um pouco de alegria de Natal!
	
	
	
Text.Name.General	Sr. $NAME$
	
Text.Presence.EscapedPrison105pri	Este elfo jubiloso agora é um fugitivo festivo! Dia %DAY%
Text.Presence.InGamePrison105pri	Planejando cuidadosamente escapar da gruta! Dia %DAY%
	
	
	
Text.NPC.Warden.santa1	Ho, Ho, "tosse, tosse". Ho
Text.NPC.Warden.santa2	Bem, isso é bom e festivo!
Text.NPC.Warden.santa3	Claro que sou real!
Text.NPC.Warden.santa4	Alguém viu meu visco?
Text.NPC.Warden.santa5	ISTO. É. SANTA!
Text.NPC.Warden.santa6	#Diga a eles que é tempo de Natal!
Text.NPC.Warden.santa7	Devo ter certeza de que estou usando minhas térmicas!
Text.NPC.Warden.santa8	Este trabalho nunca fica mais fácil...
Text.NPC.Warden.santa9	#É tempo de Natal...
Text.NPC.Warden.santa10	CERTO
Text.NPC.Warden.santa11	Elfos... Prepare minha rena!
Text.NPC.Warden.santa12	Onde está a Sra. Claus?
	
Text.Item.Bulbs	lâmpadas
Text.Item.Cracker	Biscoitos
Text.Item.FairyLights	Luzes de fadas
Text.Item.Glitter	Brilho
Text.Item.Lever	Alavanca
Text.Item.Lollipop	Pirulito
Text.Item.MincePie	Torta de carne
Text.Item.Presents	Presentes
Text.Item.Snowball	Bola de neve
Text.Item.Snowman	Boneco de neve
Text.Item.Stocking	Meia
Text.Item.Tinsel	Cordão prateado
Text.Item.WoodBall	Bola de madeira
Text.Item.WoodBlocks	Blocos de madeira
Text.Item.WoodDoll	Boneca de madeira
Text.Item.WoodScooter	Scooter de Madeira
Text.Item.WrappingPaper	Papel de presente
Text.Item.NaughtyLetter	Carta travessa
Text.Item.NastyLetter	Carta desagradável
Text.Item.NiceLetter	Bela carta
Text.Item.SantaLetter	Carta
Text.Item.Chisel	Raspador de madeira
Text.Item.WoodJoystick	Joystick de madeira
Text.Object.Furnace	Forno
Text.Object.Shredder	Fornalha
Text.Object.Basket	Cesta
Text.Object.Sack	Saco de Cartas
Text.Object.Woodbox	Caixa de madeira
Text.Item.Furnace	Forno
Text.Item.Shredder	Fornalha
Text.Item.Basket	cesta
Text.Item.WoodBlock	Bloco de madeira
	
	
	
Text.ChristmasTree	Árvore de Natal
Santa.Tree.Progress.PresentsClue	Dica festiva!
Santa.Tree.Progress.TinselClue	Dica festiva!
Santa.Tree.Progress.FairyLightsClue	Dica festiva!
Santa.Tree.Progress.LeverClue	Dica festiva!
	
	
	
Text.Job.Santa.Janitor	Controle de estrume
Text.Job.Santa.Unloading	Organização da Carta
Text.Job.Santa.Mailman	Mestre de Tarefas
Text.Job.Santa.Outfit	Fabricante de brinquedo
	
	
Text.Help.Tutorial.Janitor.Santa.BodyNEW	Aposto que nunca em seus sonhos mais selvagens você imaginou que se pegaria limpando excrementos de rena para uma carreira, não é? \n\nBem é isso - é sua hora de brilhar.
Text.Help.Tutorial.Unloading.Santa.BodyNEW	Este trabalho é *tão* divertido! Você nunca teve tanto poder ao seu alcance em uma função de trabalho. \n\nComo uma secretária festiva, cabe a você classificar as letras atrevidas, agradáveis e desagradáveis em seus lugares designados usando o novo sistema baseado em eficiência que criamos. para tornar o seu arquivamento muito divertido!
Text.Help.Tutorial.MailMan.Santa.BodyNEW	Portanto, cabe a você neste trabalho distribuir as tarefas do Papai Noel para seus colegas de trabalho. \n\nEles vão odiar você por isso, mas ei - não atire no mensageiro!
Text.Help.Tutorial.Outfit.Santa.BodyNEW	Os brinquedos são muito divertidos, não são? Bem, é ainda melhor quando você os está fazendo não muito bem... Esses presentes de Natal dificilmente são os presentes incríveis que as crianças querem. \n\nAinda assim, eles estão um passo à frente de um pedaço de carvão na manhã de Natal!
	
Text.Jobs.Janitor.Santa.Description	Pegue sua vassoura de confiança e limpe a bagunça digerida dessas renas sujas e sujas!
Text.Jobs.MailMan.Santa.Description	Dê uma boa vasculhada no saco do Papai Noel e entregue suas tarefas aos elfos para que eles saibam o que estão fazendo, por favor.
Text.Jobs.OutfitMaking.Santa.Description	Sendo o mestre artesão que você é, pegue o Formão e o Bloco de Madeira e, em seguida, construa esses dois itens juntos para fazer brinquedos que são colocados no contêiner da caixa de brinquedos.
Text.Jobs.Unloading.Santa.Description	Pegando aquelas mensagens desejosas e sinceras rabiscadas no papel por crianças corpulentas e ofegantes. É seu trabalho classificá-los de acordo com seus destinos designados! \n\nSeus sonhos se tornarão realidade na manhã de Natal ou eles foram tão travessos este ano que não conseguirão NADA?
	
Text.Name.Santa	Papai
Text.Name.Claus	Noel
	
Text.Visitor.Greet.santa.1	Papai!?
Text.Visitor.Greet.santa.2	Sempre quis vir aqui!
Text.Visitor.Greet.santa.3	Como eu cheguei aqui?
Text.Visitor.Greet.santa.4	Trouxe minha lista comigo!
Text.Visitor.Greet.santa.5	Eu tenho sido uma boa princesinha
Text.Visitor.Greet.santa.6	Eu tenho sido um bom principezinho
Text.Visitor.Greet.santa.7	Foi uma longa caminhada para chegar até aqui!
Text.Visitor.Greet.santa.8	Se você vir o Papai Noel, pode dizer a ele...
	
	
Text.Visitor.Banter.santa.1	Eu *quero* uma nova bicicleta flutuante
Text.Visitor.Banter.santa.2	Eu *exijo* que você me traga um pouco de sorvete derretido
Text.Visitor.Banter.santa.3	Você me *deve* um pote de bolinhas de gude, eu perdi a minha...
Text.Visitor.Banter.santa.4	Você deve me enviar uma colheitadeira
Text.Visitor.Banter.santa.5	EU PRECISO de um carregador de robô
Text.Visitor.Banter.santa.6	EU PRECISO de uma tocha movida a energia solar!
Text.Visitor.Banter.santa.7	Você vai me dar uma âncora inflável?
Text.Visitor.Banter.santa.8	Eu realmente quero uma daquelas canetas marca-texto pretas!
Text.Visitor.Banter.santa.9	Você tem leite com gás?
Text.Visitor.Banter.santa.10	Eu adoraria uma placa de dardos inflável!
Text.Visitor.Banter.santa.11	Eu me sinto como um pouco de pasta de dente revestida de açúcar
Text.Visitor.Banter.santa.12	Posso ficar com todos os presentes?
Text.Visitor.Banter.santa.13	Você poderia fazer a gentileza de me arranjar um novo amigo imaginário?
Text.Visitor.Banter.santa.14	Posso ter doces este ano?
Text.Visitor.Banter.santa.15	Você fará nevar e depois *para mim* um boneco de neve?
Text.Visitor.Banter.santa.16	Você tem alguma neve para enviar em nossa direção?
Text.Visitor.Banter.santa.17	Eu, realmente, realmente, quero alguns novos insultos!
Text.Visitor.Banter.santa.18	Por favor, posso ter... Oh, esqueci o que quero!
Text.Visitor.Banter.santa.19	Por favor por favor por favor! Arrume um cabelo novo para o meu pai!
Text.Visitor.Banter.santa.20	Você pode me arranjar algo futurístico?
Text.Visitor.Banter.santa.21	Você pode me conseguir alguns novos pedidos, por favor?
Text.Visitor.Banter.santa.22	Você definitivamente vai me visitar este ano, por favor?
Text.Visitor.Banter.santa.23	Você pode, por favor, não bagunçar a lareira?
Text.Visitor.Banter.santa.24	Por favor, não deixe migalhas de torta em todo lugar...
Text.Visitor.Banter.santa.25	Mamãe diz que não deixe suas renas fazerem seus 'negócios' no gramado da frente...
Text.Visitor.Banter.santa.26	Papai disse para não deixar as renas comerem suas flores...
Text.Visitor.Banter.santa.27	Papai Noel é real?
	
	
Text.Visitor.Leave.santa.1	CERTO...É melhor eu ir para a cama.
Text.Visitor.Leave.santa.2	Espero vê-lo em breve!
Text.Visitor.Leave.santa.3	Eu deveria ir embora, mamãe e papai sentirão minha falta.
Text.Visitor.Leave.santa.4	Como faço para voltar?
Text.Visitor.Leave.santa.5	Eu preciso da minha cama... Eu cansei!
Text.Visitor.Leave.santa.6	Diga adeus a todos por mim, especialmente às renas. Tchau!
Text.Visitor.Leave.santa.7	Isso cobre tudo. Certo, estou indo!
Text.Visitor.Leave.santa.8	Opa, minha hora de ir para a cama acabou. Tchau!
Text.Visitor.Leave.santa.9	Eu, eu devo ir...
Text.Visitor.Leave.santa.10	Eu deveria ir tomar meu banho...
	
Text.DLC.Santa.NameAF	Loja do Papai Noel
Text.DLC.TowerOfLondon.NameAF	Torre de Londres
	
Text.DLC.TowerOfLondon.Name	Torre de Londres
Text.DLC.TowerOfLondon.Info	Este castelo infame confinou uma ampla gama de sociedade ao longo da história, incluindo monarcas, bispos, duques e príncipes. Agora é sua vez. Falsamente acusado de traição e preso sem julgamento, você decide que é hora de se libertar!
	
Text.Tutorial.Welcome.TowerOfLondon	Bem-vindo à Torre de Londres \n\nUm membro rico da sociedade o acusou de traição, então não tivemos escolha a não ser pular o julgamento e reservar uma cama para você aqui, todas as despesas pagas por ele! Ah, e aquela evidência que você enviou, parece ter sido extraviada... \n\nAinda assim, deixa pra lá. Aproveite sua estadia, camponês!
	
Text.Help.Gym.TowerOfLondon	Para usar o saco de pancadas e aumentar sua FORÇA, calcule o tempo de seus tiros pressionando (LT) e (RT) quando o marcador estiver na zona vermelha da barra de força. Para pular e aumentar sua VELOCIDADE, aumente o momentum alternando entre (LT) e (RT) e mantenha o ritmo para que a barra permaneça dentro dos marcadores de segurança.
	
Text.Presence.EscapedPrison106pri	Homem em fuga! Este prisioneiro escapou da Torre de Londres, Dia% DAY%
Text.Presence.InGamePrison106pri	Steady faz isso enquanto planejam sua saída da Torre de Londres, Dia% DAY%
	
Text.DLC.LakeLOL.NameAF	Acampamento Banido
	
Text.DLC.LakeLOL.Name	Acampamento Banido
Text.DLC.LakeLOL.Info	Seu advogado garantiu para você um belo local pitoresco à beira do lago para cumprir sua sentença. Acontece que não é tão legal quanto você imaginava...
	
Text.Tutorial.Welcome.LakeLOL	Caro cliente, \n\nO julgamento foi uma farsa, mas como você pode ver, consegui puxar os cordões de última hora com meu bom amigo, o juiz, e enviei você para um acampamento de verão. \n\nComo você gosta do lugar? \n\nBonito cantinho tranquilo à beira do lago, como você sempre quis, certo? \n\nEles previram um ótimo verão, então aproveite!
	
Text.Help.Gym.LakeLOL	Para usar o saco de pancadas e aumentar sua FORÇA, calcule o tempo de seus tiros pressionando (LT) e (RT) quando o marcador estiver na zona vermelha da barra de força. Para pular e aumentar sua VELOCIDADE, aumente o momentum alternando entre (LT) e (RT) e mantenha o ritmo para que a barra permaneça dentro dos marcadores de segurança.
	
Text.Presence.EscapedPrison107pri	O verão finalmente começou, a fuga está completa! Dia %DAY%
Text.Presence.InGamePrison107pri	Divertindo-se muito, forjando um plano enquanto planejam sua saída do Acampamento Banido, Dia% DIA%
	
Text.Name.LouPole	Diretor lou pole
	
Text.DLC.SantaII.Name	Celas de Natal
Text.DLC.SantaII.Info	Ao escapar da loja do Papai Noel, o trenó despenha-se dentro de outra prisão! Os outros presos não acreditam na sua história e pensam que você é louco. \n\nRepare o trenó e voe para fora de lá!
Text.Tutorial.Welcome.SantaII	Depois de escapar do Loja do Papai Noel, você perde o controle do trenó no meio do voo e é forçado a fazer um pouso forçado de emergência. Ironicamente, a aterrissagem aconteceu dentro do terreno da Prisão Jingle Cells! \n\nOs outros presos não acreditam na sua história e pensam que você está louco. Agora você está enfrentando dificuldades com os outros. \n\nSó uma coisa a fazer - consertar o trenó e voar para fora de lá!
Text.Help.Gym.SantaII	Para usar o saco de pancadas e aumentar sua FORÇA, calcule o tempo de seus tiros pressionando (LT) e (RT) quando o marcador estiver na zona vermelha da barra de força. Para pular e aumentar sua VELOCIDADE, aumente o momentum alternando entre (LT) e (RT) e mantenha o ritmo para que a barra permaneça dentro dos marcadores de segurança.
	
Text.Item.BottledWater	Água engarrafada
Text.Item.BowlOfWater	Tigela de água
Text.Item.Cork	Cortiça
Text.Item.EmptyBottle	Garrafa vazia
Text.Item.Flashlight	Lanterna
Text.Item.FrozenCarrots	Cenouras cruas desagradáveis
Text.Item.Fuel	Combustível
Text.Item.HalogenBulb	Lâmpada halógena
Text.Item.HighPoweredFlashlight	Lanterna de alto feixe
Text.Item.JuicyCarrots	Cenouras suculentas
Text.Item.Magnet	Magnético
Text.Item.MagnetizedNeedle	Agulha magnetizada
Text.Item.MakeshiftCompass	Compasso improvisado
Text.Item.NavigationLighting	Iluminação de navegação
Text.Item.Needle	Agulha
Text.Item.RedHerring	Peixe Vermelho.
Text.Item.ReindeerBowl	Tigela de Rena
Text.Item.Thruster	Propulsor
Text.Item.WorkHat	Capacete
	
SantaII.Sleigh.Progress.ThrusterClue	O trenó do Papai Noel sofreu bastante durante a queda, ele precisará de alguns reparos antes que você possa voar para fora daqui. Em primeiro lugar, um novo propulsor!
SantaII.Sleigh.Progress.MakeshiftCompassClue	O sistema de navegação GPS dos trenós está desativado. Você terá que fazer uma bússola para encontrar o caminho de casa.
SantaII.Sleigh.Progress.NavigationLightingClue	Os faróis altos do trenó foram destruídos durante o acidente. Sem iluminação adequada, você estará voando às cegas!
SantaII.Sleigh.Progress.JuicyCarrotsClue	O trenó parece pronto para partir, mas as teimosas renas se recusam a viajar com o estômago vazio. Parece que você vai ter que cozinhar seu lanche favorito...
	
Text.Sleigh	Trenó quebrado
	
Text.Presence.EscapedPrison108pri	Finalmente a alegria festiva pode começar, a fuga está completa! Dia %DAY%
Text.Presence.InGamePrison108pri	Se divertindo muito! Conjurando um plano enquanto planejam sua saída de Jingle Cells, Dia%DAY%
	
	
Text.Inmates.Banter.SantaII.1	Encontrei um trenó na floresta...
Text.Inmates.Banter.SantaII.2	Liberte as renas!
Text.Inmates.Banter.SantaII.3	Elfos *NÃO SÃO* reais!
Text.Inmates.Banter.SantaII.4	Essas orelhas pontudas nem parecem reais!
Text.Inmates.Banter.SantaII.5	Botas assassinas, cara!
Text.Inmates.Banter.SantaII.6	Ame as leggings!
Text.Inmates.Banter.SantaII.7	Onde ele conseguiu esse chapéu?
Text.Inmates.Banter.SantaII.8	Tenha cuidado para não pisar no rapaz!
Text.Inmates.Banter.SantaII.9	Ele é um perigo de tropeçar!
Text.Inmates.Banter.SantaII.10	Essas calças são muito justas!
Text.Inmates.Banter.SantaII.11	Essa fantasia parece ridícula!
Text.Inmates.Banter.SantaII.12	Não acredite nas mentiras dele!
Text.Inmates.Banter.SantaII.13	Ele é gordo demais para um elfo!
Text.Inmates.Banter.SantaII.14	Quem escaparia da gruta do Papai Noel?!
Text.Inmates.Banter.SantaII.15	Estou disposto a jogar junto com isso...
Text.Inmates.Banter.SantaII.16	Acertou em cheio o rapazinho!
Text.Inmates.Banter.SantaII.17	Tudo o que falamos é sobre esse rapazinho!
Text.Inmates.Banter.SantaII.18	O rapazinho é hilário!
Text.Inmates.Banter.SantaII.19	Ele deve pensar que somos tão estúpidos quanto ele!
Text.Inmates.Banter.SantaII.20	Existe uma pantomima?!
Text.Inmates.Banter.SantaII.21	...Oh sim? E *eu sou* a fada dos dentes!
Text.Inmates.Banter.SantaII.22	Castanhas assando em fogo aberto...
Text.Inmates.Banter.SantaII.23	Jack Frost beliscando seu nariz?
Text.Inmates.Banter.SantaII.24	Gente vestida de elfos...
	
Text.Inmates.Showers.SantaII.1	Ele está encolhendo na lavagem!
Text.Inmates.Showers.SantaII.2	Me encontre sob o visco
Text.Inmates.Showers.SantaII.3	Esta é a estação para ser espumante
Text.Inmates.Showers.SantaII.4	Eu preciso *finalizar*
Text.Inmates.Showers.SantaII.5	Melhor. Natal. Sempre!
Text.Inmates.Showers.SantaII.6	Aqui está o seu presente de Natal!
Text.Inmates.Showers.SantaII.7	Seja meu presente de natal
Text.Inmates.Showers.SantaII.8	Sungas Agradáveis!
Text.Inmates.Showers.SantaII.9	Que tipo de *idiota* anda por aí hoje em dia pensando que é um elfo?
Text.Inmates.Showers.SantaII.10	Uau! O carinha está sério fazendo as malas!
Text.Inmates.Showers.SantaII.11	Pegue um banquinho e cuide das minhas costas
Text.Inmates.Showers.SantaII.12	Pronto para minha massagem, elfie!
Text.Inmates.Showers.SantaII.13	O garotinho sofreu uma pequena mudança!
Text.Inmates.Showers.SantaII.14	Garotinho, grandes planos?
Text.Inmates.Showers.SantaII.15	Não se afogue naquela poça
Text.Inmates.Showers.SantaII.16	Não caia no ralo
Text.Inmates.Showers.SantaII.17	Desça pela minha chaminé esta noite!!!
	
Text.Inmates.Gym.SantaII.1	Vá com calma, rapaz!
Text.Inmates.Gym.SantaII.2	Confira o cara pequeno!
Text.Inmates.Gym.SantaII.3	Quando você crescer, você pode competir conosco
Text.Inmates.Gym.SantaII.4	Continue fritando!
Text.Inmates.Gym.SantaII.5	Agora Agora... Menos do temperamento 'curto'!
Text.Inmates.Gym.SantaII.6	Acho que ele é tão pequeno porque seu sangue é ruim...
Text.Inmates.Gym.SantaII.7	Trabalhe, cara. TRABALHE!
Text.Inmates.Gym.SantaII.8	Olhe para suas perninhas!
Text.Inmates.Gym.SantaII.9	O pequeno cara sofre de padrões baixos!
Text.Inmates.Gym.SantaII.10	Tenho que ficar bem para o Papai Noel
Text.Inmates.Gym.SantaII.11	Tenho que ficar bem para o Papai Noel. Dê uma olhada no garotinho se soltando. YOLO!
Text.Inmates.Gym.SantaII.12	Quem deixou aquela criança entrar no equipamento?
Text.Inmates.Gym.SantaII.13	Ei amigo, nenhuma criança é permitida aqui!
Text.Inmates.Gym.SantaII.14	Esta é a época para ficar com ciúmes
Text.Inmates.Gym.SantaII.15	Aposto que posso fazer supino no elfo
Text.Inmates.Gym.SantaII.16	Quase atropelei o rapazinho ali!
Text.Inmates.Gym.SantaII.17	Cara trouxe seu A-Game!
Text.Inmates.Gym.SantaII.18	Verde de inveja hein?
	
Text.Inmates.FoodHall.SantaII.1	Onde está o peru?
Text.Inmates.FoodHall.SantaII.2	As tortas de carne moída?
Text.Inmates.FoodHall.SantaII.3	Traga o pudim de Natal!
Text.Inmates.FoodHall.SantaII.4	O pequeno precisa de um impulso de cadeira
Text.Inmates.FoodHall.SantaII.5	Onde ele coloca tudo?
Text.Inmates.FoodHall.SantaII.6	Pequeno cara. GRANDE apetite!
Text.Inmates.FoodHall.SantaII.7	Ele trabalhava na cozinha, mas os bifes estão muito altos!
Text.Inmates.FoodHall.SantaII.8	O carinha só ganha uma porção de criança, certo?
Text.Inmates.FoodHall.SantaII.9	Seus pais sabem que ele está comendo com a gente hoje?
Text.Inmates.FoodHall.SantaII.10	Desculpe, a mesa infantil é ali
Text.Inmates.FoodHall.SantaII.11	Rápido, coloque isso embaixo do seu chapéu
Text.Inmates.FoodHall.SantaII.12	Boa noite, boa noite!
Text.Inmates.FoodHall.SantaII.13	Está começando a ter gosto de Natal
Text.Inmates.FoodHall.SantaII.14	Onde está o espírito de Natal?
Text.Inmates.FoodHall.SantaII.15	Pedaço de carvão, hum!
Text.Inmates.FoodHall.SantaII.16	Yamm yammmmm!
	
Text.DLC.SantaII.NameAF	Jingle Cells
	
Text.DLC.LeTrou.Name	Paris Central Pen
Text.DLC.LeTrou.Info	Bem, parece que você foi costurado bem e adequadamente desta vez, senhor, hein? Você terá uma surpresa com este...
Text.Tutorial.Welcome.LeTrou	Prezado cliente, \n\nAs palavras não podem descrever como me sinto mal agora por você. Lamento ter esquecido os arquivos do seu caso e foi um erro honesto pensar que você era o acusado e não o cliente que eu deveria defender. \n\nDe qualquer forma, quando em Paris, como dizem... Bon Voyage!
Text.Help.GymNew.LeTrou	Usar as bolsas de velocidade e bancos de peso aumentará seus níveis de VELOCIDADE e FORÇA. Ande até o equipamento que deseja usar e toque em (A).
Text.Help.GymNew.LeTrou.Touch	Usar as bolsas de velocidade e bancos de peso aumentará seus níveis de VELOCIDADE e FORÇA. Caminhe até o equipamento que deseja usar e toque em 'Treinar'.
